Code,Name
009450,경동나비엔
031330,에스에이엠티
241710,코스메카코리아
077970,STX엔진
093370,후성
006120,SK디스커버리
051915,LG화학우
491000,리브스메드
003530,한화투자증권
101490,에스앤에스텍
030190,NICE평가정보
365550,ESR켄달스퀘어리츠
003470,유안타증권
293490,카카오게임즈
071055,한국금융지주우
079160,CJ CGV
086450,동국제약
100090,SK오션플랜트
085660,차바이오텍
195870,해성디에스
036530,SNT홀딩스
347700,스피어
214320,이노션
099320,쎄트렉아이
036540,SFA반도체
090710,휴림로봇
137310,에스디바이오센서
122870,와이지엔터테인먼트
038500,삼표시멘트
204270,제이앤티씨
071320,지역난방공사
065350,신성델타테크
417200,LS머트리얼즈
001820,삼화콘덴서
083450,GST
281740,레이크머티리얼즈
499790,GS피앤엘
014620,성광벤드
056190,SFA
213420,덕산네오룩스
388720,유일로보틱스
004490,세방전지
003850,보령
298050,HS효성첨단소재
328130,루닛
041830,인바디
476830,알지노믹스
064960,SNT모티브
252990,샘씨엔에스
033100,제룡전기
035760,CJ ENM
019210,와이지-원
232140,와이씨
388210,씨엠티엑스
032190,다우데이타
093320,케이아이엔엑스
002350,넥센타이어
445680,큐리옥스바이오시스템즈
285130,SK케미칼
137400,피엔티
002960,한국쉘석유
093050,LF
000370,한화손해보험
248070,솔루엠
100790,미래에셋벤처투자
079940,가비아
000400,롯데손해보험
115180,큐리언트
293940,신한알파리츠
001570,금양
253450,스튜디오드래곤
376900,로킷헬스케어
006380,카프로
005180,빙그레
032500,케이엠더블유
000670,영풍
006730,서부T&D
001680,대상
025540,한국단자
074600,원익QnC
189300,인텔리안테크
036830,솔브레인홀딩스
456040,OCI
453340,현대그린푸드
268280,미원에스씨
069260,TKG휴켐스
017940,E1
466100,클로봇
317450,명인제약
006650,대한유화
00088K,한화3우B
000640,동아쏘시오홀딩스
053800,안랩
251970,펌텍코리아
075580,세진중공업
002840,미원상사
005690,파미셀
383800,LX홀딩스
114090,GKL
225570,넥슨게임즈
005090,SGC에너지
399720,가온칩스
014820,동원시스템즈
048410,현대바이오
094170,동운아나텍
090360,로보스타
005880,대한해운
171090,선익시스템
102710,이엔에프테크놀로지
108320,LX세미콘
067160,SOOP
023160,태광
052400,코나아이
161580,필옵틱스
094800,맵스리얼티
010780,아이에스동서
001060,JW중외제약
397030,에이프릴바이오
003620,KG모빌리티
003300,한일홀딩스
178920,PI첨단소재
00104K,CJ4우(전환)
119850,지엔씨에너지
001270,부국증권
037460,삼지전자
086900,메디톡스
007700,F&F홀딩스
490470,세미파이브
045100,한양이엔지
053610,프로텍
050890,쏠리드
003160,디아이
016380,KG스틸
448730,삼성FN리츠
112040,위메이드
222080,SFA넥셀
041960,코미팜
460930,현대힘스
090460,비에이치
100840,SNT에너지
058650,세아홀딩스
358570,지아이이노베이션
439960,코스모로보틱스
001530,DI동일
009410,태영건설
005810,풍산홀딩스
284740,쿠쿠홈시스
099190,아이센스
383310,에코프로에이치엔
044490,태웅
052020,에스티큐브
033500,동성화인텍
101160,월덱스
046890,서울반도체
121600,나노신소재
060250,NHN KCP
476060,온코닉테라퓨틱스
376300,디어유
211050,인카금융서비스
340570,티앤엘
034310,NICE
033240,자화전자
039130,하나투어
003545,대신증권우
124500,아이티센글로벌
005945,NH투자증권우
456160,지투지바이오
034950,한국기업평가
006110,삼아알미늄
001500,현대차증권
377740,바이오노트
145990,삼양사
160190,하이젠알앤엠
336370,솔루스첨단소재
059090,미코
001510,SK증권
002240,고려제강
035890,서희건설
015750,성우하이텍
078130,국일제지
000070,삼양홀딩스
005250,녹십자홀딩스
417310,코람코더원리츠
082270,젬백스
033790,피노
460860,동국제강
295310,에이치브이엠
214430,아이쓰리시스템
003030,세아제강지주
002810,삼영무역
336570,원텍
004700,조광피혁
079900,전진건설로봇
020000,한섬
090435,아모레퍼시픽우
486990,노타
475960,토모큐브
215200,메가스터디교육
005389,현대차3우B
477850,마키나락스
122640,예스티
004690,삼천리
249420,일동제약
042000,카페24
072710,농심홀딩스
009520,포스코엠텍
056080,유진로봇
014830,유니드
016590,신대양제지
357120,코람코라이프인프라리츠
008060,대덕
019170,신풍제약
018290,브이티
161000,애경케미칼
002030,아세아
030520,한컴
029530,신도리코
095660,네오위즈
036810,에프에스티
278280,천보
219130,타이거일렉
003280,흥아해운
031430,신세계인터내셔날
003000,부광약품
425420,티에프이
015360,INVENI
001200,유진투자증권
272290,이녹스첨단소재
036620,감성코퍼레이션
104830,원익머트리얼즈
069080,웹젠
126340,비나텍
174900,앱클론
027410,BGF
001940,KISCO홀딩스
389470,인벤티지랩
290550,디케이티
144960,뉴파워프라즈마
306200,세아제강
041190,우리기술투자
368770,파이버프로
013030,하이록코리아
105630,한세실업
253590,네오셈
348370,엔켐
027360,아주IB투자
271940,일진하이솔루스
200710,에이디테크놀로지
016610,DB증권
003800,에이스침대
403550,쏘카
077360,덕산하이메탈
332570,PS일렉트로닉스
092230,KPX홀딩스
381970,케이카
365340,성일하이텍
170920,엘티씨
344820,KCC글라스
199800,툴젠
064290,인텍플러스
170900,동아에스티
194370,제이에스코퍼레이션
104700,한국철강
241770,메카로
452260,한화갤러리아
372320,큐로셀
025980,아난티
006220,제주은행
033640,네패스
007690,국도화학
005610,삼립
078020,LS증권
009900,명신산업
017810,풀무원
089590,제주항공
950210,프레스티지바이오파마
060980,HL홀딩스
033160,엠케이전자
145720,덴티움
236200,슈프리마
130660,한전산업
005420,코스모화학
008730,율촌화학
039440,에스티아이
005950,이수화학
078340,컴투스
060280,큐렉소
183190,아세아시멘트
126560,현대퓨처넷
025320,시노펙스
078160,메디포스트
348340,뉴로메카
005720,넥센
064260,다날
089890,코세스
089010,켐트로닉스
029460,케이씨
448900,한국피아이엠
009160,SIMPAC
348210,넥스틴
026890,스틱인베스트먼트
092730,네오팜
002990,금호건설
097520,엠씨넥스
002020,코오롱
126720,수산인더스트리
016800,퍼시스
204620,글로벌텍스프리
243070,휴온스
017900,광전자
018250,애경산업
009290,광동제약
004430,송원산업
011760,현대코퍼레이션
101930,인화정공
024720,콜마홀딩스
012030,DB
206650,유바이오로직스
002310,아세아제지
049070,인탑스
330860,네패스아크
108670,LX하우시스
092460,한라IMS
356860,티엘비
092790,넥스틸
121440,골프존홀딩스
101730,위메이드맥스
006910,보성파워텍
389650,넥스트바이오메디컬
084110,휴온스글로벌
0120G0,삼양바이오팜
025770,한국정보통신
091810,트리니티항공
034830,한국토지신탁
356680,엑스게이트
228760,지노믹트리
200880,서연이화
036890,진성티이씨
003120,일성아이에스
091700,파트론
011930,신성이엔지
136480,하림
02826K,삼성물산우B
033270,유나이티드제약
025860,남해화학
096760,JW홀딩스
025900,동화기업
160980,싸이맥스
047920,HLB제약
376270,HEM파마
200670,휴메딕스
017890,한국알콜
117730,티로보틱스
003960,사조대림
006405,삼성SDI우
123890,한국자산신탁
110990,디아이티
001390,KG케미칼
309710,아이티켐
035810,이지홀딩스
215600,신라젠
000157,두산2우B
265520,AP시스템
419530,SAMG엔터
098070,한텍
042520,한스바이오메드
182400,엔케이젠바이오텍코리아
015860,일진홀딩스
037710,광주신세계
078350,한양디지텍
084690,대상홀딩스
017390,서울가스
217590,티엠씨
078520,에이블씨엔씨
272450,진에어
001230,동국홀딩스
051500,CJ프레시웨이
192650,드림텍
439090,마녀공장
054950,제이브이엠
441270,파인엠텍
084010,대한제강
950170,JTC
004710,한솔테크닉스
121800,비덴트
036800,나이스정보통신
286940,롯데이노베이트
232530,이엠티
035600,KG이니시스
024850,HLB이노베이션
267980,매일유업
377460,큐에이드
005680,삼영전자
105840,우진
125490,한라캐스트
005430,한국공항
010955,S-Oil우
334890,이지스밸류플러스리츠
003920,남양유업
168360,펨트론
151860,KG에코솔루션
107640,한중엔시에스
010690,화신
043150,바텍
067630,HLB생명과학
287840,인투셀
244920,에이플러스에셋
114810,한솔아이원스
010820,퍼스텍
002900,TYM
206640,바디텍메드
079370,제우스
023410,유진기업
352480,씨앤씨인터내셔널
003650,미창석유
455900,엔젤로보틱스
394280,오픈엣지테크놀로지
058430,포스코스틸리온
004360,세방
064820,케이프
108860,셀바스AI
298690,에어부산
215000,골프존
900290,GRT
200130,콜마비앤에이치
001750,한양증권
314930,바이오다인
122900,아이마켓코리아
424870,이뮨온시아
493280,아이엠바이오로직스
404990,신한서부티엔디리츠
482630,삼양엔씨켐
481070,에이유브랜즈
484590,삼양컴텍
005500,삼진제약
348950,제이알글로벌리츠
008490,서흥
194700,노바렉스
007160,사조산업
317400,자이에스앤디
187660,페니트리움바이오
298000,효성화학
002320,한진
003200,일신방직
061970,LB세미콘
093520,매커스
472850,폰드그룹
234340,헥토파이낸셜
900140,엘브이엠씨홀딩스
000680,LS네트웍스
060720,KH바텍
393890,더블유씨피
000050,경방
134380,미원화학
044450,KSS해운
028100,동아지질
003070,코오롱글로벌
001790,대한제당
136490,선진
069540,빛과전자
099440,스맥
043370,피에이치에이
389260,대명에너지
0030R0,대신밸류리츠
036030,케이티알파
000480,CR홀딩스
005710,대원산업
099430,바이오플러스
092190,서울바이오시스
009680,모토닉
432320,KB스타리츠
003520,영진약품
061090,세나테크놀로지
065710,서호전기
025000,KPX케미칼
036200,유니셈
002710,TCC스틸
080580,오킨스전자
180400,DXVX
065680,우주일렉트로
053030,바이넥스
290690,아리바이오홀딩스
023760,한국캐피탈
461300,아이스크림미디어
034120,SBS
000430,대원강업
450950,아스테라시스
051905,LG생활건강우
468530,프로티나
033920,무학
052330,코텍
380540,옵티코어
003720,삼영
001250,GS글로벌
000320,노루홀딩스
089980,상아프론테크
102940,코오롱생명과학
0011T0,채비
194480,데브시스터즈
144510,지씨셀
488900,비츠로넥스텍
001340,PKC
011560,세보엠이씨
094360,칩스앤미디어
475560,더본코리아
448280,에코아이
068930,디지털대성
030210,다올투자증권
037270,YG PLUS
226320,잇츠한불
095500,미래나노텍
378340,필에너지
353810,이지바이오
138080,오이솔루션
304360,에스바이오메딕스
0008Z0,에스엔시스
018310,삼목에스폼
085910,네오티스
005010,휴스틸
199430,케이엔알시스템
000540,흥국화재
452430,사피엔반도체
318060,그래피
073490,LIG아큐버
017860,DS단석
377450,리파인
417840,저스템
064850,에프앤가이드
100120,뷰웍스
013890,지누스
000650,천일고속
317330,덕산테코피아
445090,에이직랜드
114190,강원에너지
053210,스카이라이프
001460,BYC
001630,종근당홀딩스
042370,비츠로테크
035150,백산
088260,이리츠코크렙
462350,이노스페이스
039570,HDC랩스
0001A0,덕양에너젠
095570,AJ네트웍스
389500,에스비비테크
034810,해성산업
230240,에치에프알
067390,아스트
456010,아이씨티케이
013120,동원개발
071200,인피니트헬스케어
003555,LG우
044820,코스맥스비티아이
039830,오로라
241520,DSC인베스트먼트
014940,오리엔탈정공
001130,대한제분
327260,RF머트리얼즈
019010,베뉴지
298830,슈어소프트테크
016790,현대사료
241590,화승엔터프라이즈
018000,유니슨
094480,갤럭시아머니트리
042420,네오위즈홀딩스
000140,하이트진로홀딩스
036560,KZ정밀
036190,금화피에스시
100250,진양홀딩스
272110,케이엔제이
190510,나무가
452280,한선엔지니어링
004980,성신양회
117580,대성에너지
254490,미래반도체
217730,강스템바이오텍
102460,이연제약
123330,제닉
357550,석경에이티
03473K,SK우
025560,미래산업
016580,환인제약
052710,아모텍
237880,클리오
000490,대동
192440,슈피겐코리아
003350,한국화장품제조
475400,씨메스로보틱스
377190,디앤디플랫폼리츠
003547,대신증권2우B
365270,큐라클
002100,경농
260870,SK시그넷
339770,교촌에프앤비
011500,한농화성
203650,드림시큐리티
000300,DH오토넥스
066620,국보디자인
128820,대성산업
176750,듀켐바이오
049430,코메론
091580,상신이디피
143240,사람인
294570,쿠콘
016450,한세예스24홀딩스
484810,티엑스알로보틱스
214180,헥토이노베이션
084850,아이티엠반도체
102260,동성케미컬
046970,우리로
425040,티이엠씨
126600,BGF에코머티리얼즈
234080,JW생명과학
200470,에이팩트
003610,방림
112290,와이씨켐
143160,아이디스
004310,현대약품
003460,유화증권
092130,이크레더블
053690,한미글로벌
402030,코난테크놀로지
045390,대아티아이
003220,대원제약
098120,마이크로컨텍솔
024840,KBI메탈
125020,티씨머티리얼즈
001080,만호제강
035510,신세계 I&C
053300,한국정보인증
041920,메디아나
093190,빅솔론
220100,퓨쳐켐
245620,EDGC
007860,서연
068790,DMS
058970,엠로
400760,NH올원리츠
394800,쓰리빌리언
092870,엑시콘
014710,사조씨푸드
006805,미래에셋증권우
078150,HB테크놀러지
002150,도화엔지니어링
462520,조선내화
002170,SYTS
054210,이랜텍
033530,SJG세종
159010,아스플로
101530,해태제과식품
304100,솔트룩스
064550,바이오니아
097955,CJ제일제당 우
038390,레드캡투어
010580,에스엠벡셀
314130,지놈앤컴퍼니
039840,디오
080160,모두투어
086820,바이오솔루션
138360,앤로보틱스
004560,현대비앤지스틸
092200,디아이씨
140610,엔솔바이오사이언스
446540,메가터치
066410,버킷스튜디오
216080,제테마
013580,계룡건설
046070,코다코
213500,한솔제지
950140,잉글우드랩
086390,유니테스트
204610,티쓰리
067080,대화제약
256840,한국비엔씨
065660,안트로젠
007570,일양약품
036710,심텍홀딩스
487570,HS효성
0015G0,그린광학
004380,삼익THK
000860,강남제비스코
000390,SP삼화
023910,대한약품
000700,유수홀딩스
459510,나우로보틱스
403850,더핑크퐁컴퍼니
484120,도우인시스
307180,아이엘
119610,인터로조
094820,일진파워
122990,와이솔
012860,모베이스전자
072870,메가스터디
413630,씨피시스템
001045,CJ우
222040,코스맥스엔비티
024800,유성티엔에스
000970,한국주철관
011040,경동제약
016880,웅진
138610,나이벡
108380,대양전기공업
001780,알루코
243840,신흥에스이씨
079960,동양이엔피
048550,SM C&C
354320,알멕
024060,흥구석유
308430,셀비온
015230,대창단조
032620,GC메디아이
007330,푸른저축은행
054800,아이디스홀딩스
004970,신라교역
460850,동국씨엠
293480,하나제약
036170,에이치엠넥스
031440,신세계푸드
484870,엠앤씨솔루션
264850,이랜시스
011785,금호석유화학우
416180,신성에스티
0082N0,카나프테라퓨틱스
071840,롯데하이마트
083930,아바코
090350,노루페인트
003830,대한화섬
179290,엠아이텍
046440,KG파이낸셜
005960,동부건설
051370,인터플렉스
067280,멀티캠퍼스
086670,비엠티
00279K,아모레퍼시픽홀딩스3우C
084990,헬릭스미스
005990,매일홀딩스
270660,에브리봇
123860,아나패스
123410,코리아에프티
101970,우양에이치씨
115450,HLB테라퓨틱스
049960,쎌바이오텍
090850,현대이지웰
234690,녹십자웰빙
271980,제일약품
334970,프레스티지바이오로직스
187870,디바이스
199820,제일일렉트릭
264450,유비쿼스
475040,스트라드비젼
251370,와이엠티
310200,애니플러스
078070,유비쿼스홀딩스
001540,안국약품
009470,삼화전기
094280,효성ITX
046120,오르비텍
013990,아가방컴퍼니
212560,네오오토
041020,폴라리스오피스
048870,시너지이노베이션
104480,티케이케미칼
489460,바이오비쥬
000520,삼일제약
049720,고려신용정보
260970,에스앤디
082800,비보존 제약
126700,하이비젼시스템
037070,파세코
060150,인선이엔티
039860,나노엔텍
006060,화승인더
000020,동화약품
015890,태경산업
322310,오로스테크놀로지
126640,화신정공
338840,와이바이오로직스
023600,삼보판지
950190,고스트스튜디오
269620,시스웍
012210,삼미금속
462860,더즌
003480,한진중공업홀딩스
217950,파마리서치바이오
040350,크레오에스지
464080,에스오에스랩
069510,에스텍
322510,제이엘케이
004080,신흥
049630,재영솔루텍
272550,삼양패키징
004090,한국석유
114840,아이패밀리에스씨
095190,신화프리텍
008350,남선알미늄
457550,우진엔텍
083310,엘오티베큠
003100,선광
092070,디엔에프
094840,슈프리마에이치큐
020120,키다리스튜디오
119830,아이텍
054450,텔레칩스
107590,미원홀딩스
035610,솔본
293780,압타바이오
005160,동국산업
036690,코맥스
086890,이수앱지스
136540,윈스테크넷
018470,조일알미늄
088800,에이스테크
025820,이구산업
007540,샘표
382900,범한퓨얼셀
255220,SG
024090,디씨엠
300080,플리토
038290,마크로젠
408920,메쎄이상
004150,한솔홀딩스
339950,아이비김영
013520,화승코퍼레이션
382800,지앤비에스 에코
242040,나무기술
350520,이지스레지던스리츠
205500,넥써쓰
002390,한독
321550,티움바이오
293580,나우IB
214390,경보제약
331920,셀레믹스
051160,지어소프트
235980,메드팩토
388050,지투파워
037560,LG헬로비전
405100,큐알티
418550,제이오
118990,모트렉스
389020,자람테크놀로지
089470,HDC현대EP
001360,삼성제약
014280,금강공업
081000,일진다이아
267290,경동도시가스
005800,신영와코루
256940,킵스파마
089600,KT나스미디어
032580,피델릭스
210540,디와이파워
086980,쇼박스
357880,SKAI
041590,플래스크
238540,나노솔루션
078000,텔코웨어
147830,제룡산업
0088M0,메쥬
297890,HB솔루션
274090,켄코아에어로스페이스
059120,아진엑스텍
214420,토니모리
109740,디에스케이
009270,신원
445180,퓨릿
034590,인천도시가스
473980,노머스
027710,팜스토리
012610,경인양행
458650,성우
011280,태림포장
246710,티앤알바이오팹
340450,지씨지놈
355150,코스텍시스
102120,어보브반도체
263860,지니언스
361390,제노코
285490,노바텍
067990,도이치모터스
009070,KCTC
001520,동양
004960,한신공영
232680,라온로보틱스
002620,제일파마홀딩스
366030,나인앤컴퍼니
451760,컨텍
016710,대성홀딩스
079430,현대리바트
0007C0,아크릴
264660,씨앤지하이테크
489500,엘케이켐
488280,에스투더블유
049520,유아이엘
122450,KX
021320,KCC건설
011810,STX
394420,리센스메디컬
227840,현대코퍼레이션홀딩스
474650,링크솔루션
372170,윤성에프앤씨
080420,모다이노칩
106190,하이텍팜
002460,HS화성
014580,태경비케이
002780,진흥기업
146320,비씨엔씨
018120,진로발효
217270,넵튠
333430,일승
008970,KBI동양철관
058820,CMG제약
101360,에코앤드림
041520,이엘씨
011690,와이투솔루션
054050,NH농우바이오
093640,케이알엠
290720,푸드나무
478340,나라스페이스테크놀로지
095700,제넥신
083420,그린케미칼
226590,엠디바이스
014530,극동유화
108230,톱텍
008040,사조동아원
240550,동방메디컬
063570,NICE인프라
038540,상상인
307750,국전
006620,동구바이오제약
009780,엠에스씨
259630,엠플러스
004250,NPC
037350,성도이엔지
077500,유니퀘스트
039340,한국경제TV
149950,아바텍
140670,알에스오토메이션
142210,유니트론텍
192410,오늘이엔엠
388790,라이콤
041440,현대에버다임
120240,대정화금
010100,한국무브넥스
115310,인포바인
267320,나인테크
035080,그래디언트
120030,조선선재
105330,케이엔더블유
067900,와이엔텍
210980,SK디앤디
148150,세경하이테크
012320,경동인베스트
248170,샘표식품
371950,풍원정밀
053700,삼보모터스
211270,AP위성
053080,케이엔솔
402490,그린리소스
289080,SV인베스트먼트
469610,이노테크
027970,한국제지
047310,파워로직스
205100,엑셈
396300,세아메카닉스
338220,뷰노
282880,코윈테크
119650,KC코트렐
013570,디와이
073560,우리손에프앤지
070960,모나용평
100700,세운메디칼
267850,아시아나IDT
035000,HS애드
009580,무림P&P
126730,코칩
246720,아스타
264900,크라운제과
019180,티에이치엔
452450,피아이이
073010,케이에스피
012200,계양전기
308080,바이젠셀
220260,켐트로스
002450,삼익악기
023450,동남합성
362320,청담글로벌
059210,메타바이오메드
052260,현대바이오랜드
432720,퀄리타스반도체
228850,레이언스
012800,대창
309960,LB인베스트먼트
066790,씨씨에스
051980,중앙첨단소재
078935,GS우
021080,에이티넘인베스트
017550,수산세보틱스
068240,다원시스
056090,시지메드텍
092220,KEC
474170,루미르
226400,오스테오닉
453450,그리드위즈
066590,스모트로닉
336680,탑런토탈솔루션
265740,엔에프씨
021820,세원정공
016740,두올
042600,새로닉스
039560,다산네트웍스
067290,JW신약
417500,제이아이테크
044340,위닉스
166480,코아스템켐온
054920,한컴위드
298540,더네이쳐홀딩스
083500,에프엔에스테크
002210,동성제약
123040,엠에스오토텍
015590,DKME
013310,아진산업
123690,한국화장품
297090,씨에스베어링
042500,링네트
418420,라온텍
352090,스톰테크
071280,로체시스템즈
007210,벽산
317770,엑스페릭스
158430,아톤
017510,세명전기
101170,우림피티에스
058850,KTcs
074430,아미노로직스
131030,옵투스제약
086710,선진뷰티사이언스
008700,아남전자
040420,정상제이엘에스
006660,삼성공조
014790,HL D&I
091440,한울소재과학
047560,이스트소프트
067830,세이브존I&C
001275,부국증권우
323990,박셀바이오
014440,영보화학
040300,YTN
047770,코데즈컴바인
156100,엘앤케이바이오
036580,팜스코
008260,NI스틸
032940,원익
032560,황금에스티
115500,케이씨에스
163730,핑거
141000,비아트론
093920,서원인텍
099750,이지케어텍
023900,풍국주정
104460,디와이피엔에프
307930,컴퍼니케이
005860,한일사료
023000,삼원강재
125210,아모그린텍
033290,로젠
299030,하나기술
189330,씨이랩
380550,뉴로핏
096240,크레버스
058860,KTis
418470,KT밀리의서재
357230,에이치피오
036220,오상헬스케어
0039P0,매드업
475580,에이럭스
100130,동국S&C
053350,이니텍
289930,웨이비스
004650,창해에탄올
063170,서울옥션
463020,뉴엔AI
348350,위드텍
006840,AK홀딩스
337930,젝시믹스
282720,금양그린파워
0156T0,에이치엘지노믹스
053260,금강철강
049180,셀루메드
004140,동방
183490,엔지켐생명과학
072020,중앙백신
302550,리메드
054540,삼영엠텍
004890,동일산업
109610,에스와이
330350,위더스제약
051360,토비스
065450,빅텍
004100,태양금속
130580,나이스디앤비
013700,까뮤이앤씨
263800,데이타솔루션
263720,디앤씨미디어
002230,피에스텍
004840,DRB동일
149980,하이로닉
078140,대봉엘에스
025950,동신건설
042510,라온시큐어
0017J0,세미티에스
182360,큐브엔터
023800,인지컨트롤스
052420,오성첨단소재
005740,크라운해태홀딩스
002600,조흥
175250,아이큐어
088130,동아엘텍
049950,미래컴퍼니
37550L,DL이앤씨2우(전환)
330730,스톤브릿지벤처스
037760,쎄니트
363280,티와이홀딩스
412540,제일엠앤에스
037030,파워넷
053580,웹케시
019540,일지테크
487580,폴레드
209640,와이제이링크
377480,마음AI
017650,대림제지
474610,RF시스템즈
058630,엠게임
066700,테라젠이텍스
